time_stamp,carbon_dioxide,electrical_conductivity,temp_env,humidity,pressure,temp_nutr,day_period
2026-01-24 10:38:08,511.0,1417.0,,69.3334328116693,1047.55545657748,25.895,8
2026-01-24 10:40:52,495.0,1430.5,,63.4724432628989,1217.39714267719,25.852,8
2026-01-24 10:43:36,466.0,1426.0,23.0344719831045,68.0323846424827,899.796062339903,25.837,8
2026-01-24 10:46:20,454.5,1423.0,22.6062103066651,56.8297587080389,1183.99517866262,25.74,8
2026-01-24 10:49:04,439.0,1427.0,22.0512475669529,58.2536684134353,1107.44295743953,25.812,8
2026-01-24 10:51:48,440.0,1424.0,21.0604320042766,65.9706849439751,852.98263388418,25.777,8
2026-01-24 10:54:32,444.0,1373.0,21.5900480978452,54.0481131511465,1184.41225623296,25.664,8
2026-01-24 10:57:16,454.0,1424.5,21.7091487818397,68.2909684560887,823.002357144089,25.7835,8
2026-01-24 11:00:00,465.5,1452.5,23.4525988632813,64.7800246136794,1016.74641847705,25.849,8
2026-01-24 11:02:44,488.0,1435.0,,62.6366507401817,1178.22207077077,25.8645,8
2026-01-24 11:05:28,500.5,1430.0,,66.852071726991,1083.10798434867,25.922,8
2026-01-24 11:08:12,513.0,1426.0,,74.0117424564751,854.305441036887,25.8269999999999,8
2026-01-24 11:10:56,510.5,1428.0,,66.6267777594381,1121.02667998234,25.826,8
2026-01-24 11:13:40,486.0,1416.5,23.7465564052108,64.8625013858018,1027.08965949567,25.8395,8
2026-01-24 11:16:24,480.5,1416.0,22.1703487659397,66.2792122340298,912.957046955002,25.578,8
2026-01-24 11:19:08,488.0,1427.0,22.5377900389867,53.1597747917109,1279.32546338009,25.628,8
2026-01-24 11:21:52,495.0,1423.5,21.6483313813805,62.226382599944,977.290694129657,25.652,8
2026-01-24 11:24:36,496.0,1417.5,21.1491235370776,60.8870127022539,981.38588271149,25.758,8
2026-01-24 11:27:20,490.5,1451.5,21.7699662242084,52.8427847765765,1229.16517362585,25.723,8
2026-01-24 11:30:04,479.0,1452.5,21.2732918111432,70.0328710129211,765.423423671261,25.744,8
2026-01-24 11:32:48,488.0,,23.1637107635906,65.7818471879353,970.686208802925,25.859,8
2026-01-24 11:35:32,502.0,1469.0,,63.4905974379327,1133.40840578729,25.831,8
2026-01-24 11:38:16,527.0,1479.5,,65.3856551437951,1130.02923910421,25.7745,8
2026-01-24 11:41:00,538.0,1480.0,,74.6046727628044,831.151163145274,25.752,8
2026-01-24 11:43:44,546.0,1474.0,,68.0721966346276,1089.29737662715,25.7285,8
2026-01-24 11:46:28,519.5,1472.5,23.9974341897905,65.9782589927254,1014.80313284917,25.735,8
2026-01-24 11:49:12,502.5,1465.0,22.5099151298636,64.0590353321597,973.365857165673,25.6785,8
2026-01-24 11:51:56,497.0,1424.0,22.7937327945837,53.6399410168366,1279.31940037591,25.588,8
2026-01-24 11:54:40,487.0,1477.0,21.3974600871006,62.04862992214,966.962637934785,25.6135,8
2026-01-24 11:57:24,489.0,1481.0,21.8966693637485,51.4668358236132,1268.9495481707,25.777,8
2026-01-24 12:00:08,497.0,1458.0,21.2580874016566,69.1688356164915,773.674898005896,25.746,8
2026-01-24 12:02:52,510.5,1457.0,22.7633237154223,67.8524212615478,890.124265645814,25.642,8
2026-01-24 12:05:36,528.0,1463.5,24.3446098157728,64.588649521324,1078.54435235058,25.6989999999999,8
2026-01-24 12:08:20,553.0,1443.0,,63.0343664037471,1194.14667480133,25.786,8
2026-01-24 12:11:04,573.0,,,71.1552232506562,936.265751957654,25.607,8
2026-01-24 12:13:48,557.0,1478.0,24.4104972567001,57.2368859497681,1280.39729301188,25.647,8
2026-01-24 12:16:32,547.5,1461.0,22.1754170171043,66.7679480653857,888.029263085679,25.56,8
2026-01-24 12:19:16,521.0,1436.0,22.0892584842222,55.8284658856798,1173.98038050807,25.727,8
2026-01-24 12:22:00,510.0,1443.0,21.7674323364772,58.7085736082481,1076.6402064916,25.579,8
2026-01-24 12:24:44,497.0,,21.3087683323828,58.2439114866702,1058.10921721342,25.585,8
2026-01-24 12:27:28,500.0,1424.5,21.5419011623889,54.0784881585497,1180.84462239281,25.605,8
2026-01-24 12:30:12,507.0,1467.0,21.4557432230794,72.9308487528877,692.140648968539,25.778,8
2026-01-24 12:32:56,518.5,1471.0,23.1941199807042,66.6313617115076,948.327718195337,25.74,8
2026-01-24 12:35:40,543.0,1460.0,,63.668886447538,1139.88540830721,25.7215,8
2026-01-24 12:38:24,572.0,1449.5,,65.5809557358942,1131.78855537395,25.672,8
2026-01-24 12:41:08,579.0,1424.5,,64.0338991502148,1128.58972552631,25.746,8
2026-01-24 12:43:52,559.5,1425.5,23.3106887433677,58.9667216737704,1174.38950099187,25.654,8
2026-01-24 12:46:36,537.0,1475.0,21.7547619122196,66.1550327640743,896.465374169234,25.6225,8
2026-01-24 12:49:20,538.5,1472.0,22.2362346746958,52.2069648924247,1281.64736451531,25.543,8
2026-01-24 12:52:04,527.0,1438.0,21.2403491505683,62.0050443519578,955.927694105918,25.623,8
2026-01-24 12:54:48,519.0,1444.0,21.7344893777335,55.8705619185082,1169.24596070159,25.6585,8
2026-01-24 12:57:32,525.5,1454.0,23.2954841838509,59.0378091173048,1171.25849555612,25.658,8
2026-01-24 13:00:16,545.0,1436.0,,60.0090014728498,1210.19755536974,25.539,8
2026-01-24 13:03:00,579.0,1471.0,,75.7121233080429,755.068609031677,25.724,8
2026-01-24 13:05:44,585.0,1465.5,,74.3315243428069,832.953309686923,25.706,8
2026-01-24 13:08:28,561.0,1444.0,24.1266747566696,61.2604017678397,1164.84925967644,25.751,8
2026-01-24 13:11:12,528.0,1441.0,22.4136200581269,62.9372214373344,997.581654688527,25.65,8
2026-01-24 13:13:56,500.0,1420.0,22.6467556756979,52.8589514719346,1294.09232239745,25.591,8
2026-01-24 13:16:40,480.0,1432.0,21.2454172640718,65.0948911788808,881.266817452195,25.579,8
2026-01-24 13:19:24,490.5,1472.0,21.8155793334881,62.1748435935746,988.671783587734,25.578,8
2026-01-24 13:22:08,571.0,1448.0,23.4956786571565,62.3271237620795,1072.99707994856,25.637,8
2026-01-24 13:24:52,619.0,1445.0,22.9407101582328,59.1815548566316,1142.41407192174,25.658,8
2026-01-24 13:27:36,582.0,1427.0,21.237815026805,64.316048213872,919.125140151051,25.6869999999999,8
2026-01-24 13:30:20,553.5,1415.0,21.673671959812,51.9472264459163,1244.77734192871,25.561,8
2026-01-24 13:33:04,530.5,1459.5,21.0148193762288,65.321118175352,853.721479930946,25.583,8
2026-01-24 13:35:48,521.0,1456.0,22.5149832944443,67.0121147078387,899.73696166381,25.6615,8
2026-01-24 13:38:32,541.5,1440.0,24.0025021961919,63.4171063376159,1099.9565263497,25.627,8
2026-01-24 13:41:16,551.0,1455.0,22.5555286215676,61.7736902032829,1045.18285982506,25.5705,8
2026-01-24 13:44:00,544.5,1421.0,21.336642896771,64.7660700198317,896.130657717991,25.569,8
2026-01-24 13:46:44,557.0,1421.5,21.7344893777335,52.3073153728537,1240.43209928087,25.509,8
2026-01-24 13:49:28,552.0,1464.0,21.1541915623965,72.9585786959898,704.694635506176,25.527,8
2026-01-24 13:52:12,568.5,1442.0,23.1383697573328,68.2288912261893,899.890793367222,25.474,8
2026-01-24 13:54:56,582.0,1437.0,23.2295974139124,57.0483869170248,1194.02989502853,25.623,8
2026-01-24 13:57:40,578.0,1427.0,21.4304027078032,62.3467665893118,975.532858634737,25.5455,8
2026-01-24 14:00:24,579.0,1434.5,21.6432632665673,51.520212186706,1250.42227568951,25.544,8
2026-01-24 14:03:08,560.0,1454.0,21.0908404968504,70.5172788426649,738.05052617102,25.6005,8
2026-01-24 14:05:52,555.5,1447.0,22.7481191797705,68.7032334712172,865.768366551504,25.674,8
2026-01-24 14:08:36,564.0,1439.0,23.2726772406749,58.9515370332591,1157.44084816703,25.627,8
2026-01-24 14:11:20,547.0,1419.0,21.3391769103764,65.4104169009653,895.189601595477,25.535,8
2026-01-24 14:14:04,533.0,1424.0,21.5976502515841,52.0690073160833,1236.25368590552,25.588,8
2026-01-24 14:16:48,534.0,1463.0,21.106044746848,68.6301290235972,780.714125260973,25.5215,8
2026-01-24 14:19:32,542.5,1455.0,22.6112786257872,69.5039281578114,836.833976021584,25.486,8
2026-01-24 14:22:16,569.0,1440.5,23.2245292082952,56.078814981167,1223.23382773811,25.839,8
2026-01-24 14:25:00,557.0,1417.0,21.339177059388,63.1473562335647,938.191043744058,25.88,8
2026-01-24 14:27:44,559.0,1409.5,21.5469691404141,51.7067359349732,1241.73905650653,25.874,8
2026-01-24 14:30:28,551.0,1445.0,21.3113024747726,66.3956598408893,860.508042389359,25.922,8
2026-01-24 14:33:12,558.5,1438.0,22.9103010284306,65.2383389600939,971.109924531983,25.8635,8
2026-01-24 14:35:56,581.0,1438.5,23.3715072893537,58.482337384681,1172.35792484446,25.871,8
2026-01-24 14:38:40,588.0,1411.0,21.4329367646278,62.9906889543557,961.366185657478,25.8834999999999,8
2026-01-24 14:41:24,578.0,1437.0,21.6331270378141,52.0321329728304,1234.51972575076,25.91,8
2026-01-24 14:44:08,580.0,1451.0,21.7192851176951,68.1853421803452,833.786410480808,25.8605,8
2026-01-24 14:46:52,593.0,1449.0,23.4373940947989,64.6255127772352,1020.82212671943,25.816,8
2026-01-24 14:49:36,602.0,1429.5,22.5732674708851,56.4360727327926,1192.99162990946,25.944,8
2026-01-24 14:52:20,585.5,1410.0,21.2631554850377,60.1928252322573,993.784383959601,25.761,8
2026-01-24 14:55:04,580.0,1438.0,22.6442217162257,59.3636166175844,1112.4329548764,25.834,8
2026-01-24 14:57:48,606.0,1449.0,23.5793043043522,60.4376163532031,1160.99797101583,25.8675,8
2026-01-24 15:00:32,593.0,1428.0,22.0639180811413,62.6107512201507,992.550533337685,25.944,8
2026-01-24 15:03:16,586.0,1431.0,21.6838081932219,56.1667958712422,1130.2080390283,25.825,8
2026-01-24 15:06:00,574.0,1396.0,21.693944596016,68.8913172689858,818.676446762406,25.777,8
2026-01-24 15:08:44,587.0,1448.5,23.3917801473289,63.2118721164183,1064.86378037945,25.7815,8
2026-01-24 15:11:28,586.0,1465.0,21.9650893079378,63.253872506315,969.531178884949,25.786,8
2026-01-24 15:14:12,583.0,1445.5,21.5875140228308,54.1801902363175,1181.06521214378,25.779,8
2026-01-24 15:16:56,572.0,1437.0,21.4760156410047,56.750567432699,1107.23284312157,25.759,8
2026-01-24 15:19:40,578.0,1428.5,21.9574871454678,72.4403654953103,726.933408205377,25.7569999999999,8
2026-01-24 15:22:24,592.5,1455.5,23.2752112775633,60.0614565575641,1146.55793263456,25.633,8
2026-01-24 15:25:08,596.0,1463.5,22.2058259274635,59.0133397630603,1096.20900229731,25.797,8
2026-01-24 15:27:52,577.5,1434.0,21.445607015863,61.3616429133911,995.546829146602,25.836,8
2026-01-24 15:30:36,594.0,1453.5,23.1890518475556,62.2101487617559,1069.63683095549,25.8134999999999,8
2026-01-24 15:33:20,612.0,1417.0,23.24480203251,57.0433296761752,1224.55866324602,25.85,8
2026-01-24 15:36:04,594.0,1447.0,21.6128545843821,62.2385717999221,982.803940939808,25.698,8
2026-01-24 15:38:48,588.0,1454.0,22.5960739673173,58.4110125683763,1139.92619946336,25.7464999999999,8
2026-01-24 15:41:32,593.0,1447.0,23.6857371114019,59.7365674131958,1173.84228997634,25.648,8
2026-01-24 15:44:16,602.0,1435.0,22.2818480249552,60.1310080819291,1072.12190379937,25.6304999999999,8
2026-01-24 15:47:00,576.5,1402.0,21.2302129750751,63.803199205494,912.635061935059,25.607,8
2026-01-24 15:49:44,585.0,1426.0,22.9305737804679,62.6082068443809,1045.86828831578,25.7075,8
2026-01-24 15:52:28,602.0,1457.0,23.5945090077875,57.4965575058619,1224.74537827642,25.592,8
2026-01-24 15:55:12,602.0,1446.5,21.5469691404141,64.1201771812594,922.558832937314,25.643,8
2026-01-24 15:57:56,586.5,1427.5,21.268223578023,60.015880583309,1041.08677536958,25.609,8
2026-01-24 16:00:40,586.0,1418.0,23.0243354214035,61.4673419968707,1083.91501067607,25.6465,8
2026-01-24 16:03:24,621.0,1438.0,23.5235538376728,54.2411499807224,1286.58773843768,25.601,8
2026-01-24 16:06:08,618.0,1442.5,21.612854682171,63.3250047497794,946.999445237232,25.5345,8
2026-01-24 16:08:52,601.0,1435.0,21.247951207828,57.6149120955988,1070.05216210291,25.585,8
2026-01-24 16:11:36,583.0,1422.0,21.4329368851176,54.4255247926518,1164.42106800727,25.604,8
2026-01-24 16:14:20,582.0,1419.0,22.3933474248333,65.4164826646495,936.314598547465,25.574,8
2026-01-24 16:17:04,599.0,1424.0,23.4095189100626,57.5054467128351,1207.81037472809,25.441,8
2026-01-24 16:19:48,595.0,1441.0,21.7040806635341,62.9707499149765,961.30118802364,25.5565,8
2026-01-24 16:22:32,591.0,1450.0,21.8763969715801,58.9111676880285,1098.86835015835,25.425,8
2026-01-24 16:25:16,602.0,1415.0,23.4424623126396,60.7136269006561,1119.65620989661,25.496,8
2026-01-24 16:28:00,607.0,1411.0,23.3157571221527,55.2678708167275,1290.16317546253,25.355,8
2026-01-24 16:30:44,600.0,1432.5,21.4050621986389,64.5343858812913,904.023586253398,25.4005,8
2026-01-24 16:33:28,594.0,1459.0,22.2945186312572,63.8551454395328,972.836392062923,25.376,8
2026-01-24 16:36:12,597.0,1448.0,23.5387585069111,61.080679150072,1138.3025005974,25.436,8
2026-01-24 16:38:56,601.5,1421.5,22.5808694604784,57.137393632834,1173.75193638905,25.396,8
2026-01-24 16:41:40,594.0,1408.0,21.0984426610666,64.8724560287289,878.37830546239,25.453,8
2026-01-24 16:44:24,586.5,1424.0,22.6467556756979,63.3964534020958,1006.36771012611,25.497,8
2026-01-24 16:47:08,597.0,1439.0,23.5742360822914,56.8925397735896,1244.55375688644,25.34,8
2026-01-24 16:49:52,600.5,1435.0,21.932146275416,61.8622735853064,1003.95613409056,25.495,8
2026-01-24 16:52:36,1.001,1439.0,21.1668618108669,59.420250219226,1019.61509907995,25.43,8
2026-01-24 16:55:20,1.001,1410.5,21.7446256181283,58.4822566934723,1087.2041912406,25.345,8
2026-01-24 16:58:04,1.001,1410.0,22.6188809595332,68.891920237449,854.113241981861,25.256,8
2026-01-24 17:00:48,1.001,1448.0,23.2549384463636,56.2856438719238,1237.57354776624,25.2975,8
2026-01-24 17:03:32,1.001,1433.0,21.3543812046118,61.9293187578111,979.606856011572,25.412,8
2026-01-24 17:06:16,1.001,1409.5,21.7344893777335,50.6919670628849,1280.13027685795,25.4335,8
2026-01-24 17:09:00,1.001,1405.0,20.9083897320379,63.0845832967593,903.218437869987,25.36,8
2026-01-24 17:11:44,1.001,1421.0,22.2463709727162,65.5340254210207,924.830853561505,25.301,8
2026-01-24 17:14:28,1.001,1446.5,23.4221894850779,61.4654521267395,1118.98174272891,25.272,8
2026-01-24 17:17:12,1.001,1422.0,22.063917786465,60.5989914695627,1045.57531711011,25.3435,8
2026-01-24 17:19:56,1.001,1415.0,21.3493131053692,56.8278205043137,1096.71417818013,25.265,8
2026-01-24 17:22:40,1.001,1395.0,21.3746537971601,52.8587580790337,1200.09039085305,25.3915,8
2026-01-24 17:25:24,1.001,1414.0,21.0553639232239,67.8862681065686,786.06283748982,25.351,8
2026-01-24 17:28:08,1.001,1425.0,22.9939262342668,64.6653049458402,992.191726539075,25.353,8
2026-01-24 17:30:52,1.001,1427.0,,61.6843737832017,1191.56482245971,25.163,8
2026-01-24 17:33:36,1.001,1425.0,,73.3964089664841,842.318998801039,25.2939999999999,8
2026-01-24 17:36:20,1.001,1427.5,,77.5485119003268,729.218683648881,25.247,8
2026-01-24 17:39:04,1.001,1431.0,,59.0518314341209,1294.17269669253,25.379,8
2026-01-24 17:41:48,1.001,1431.5,22.8494828002585,64.255280517831,994.903083407419,25.3435,8
2026-01-24 17:44:32,1.001,1431.5,21.889067171156,60.6190523959526,1032.93835870691,25.206,8
2026-01-24 17:47:16,1.001,1420.0,21.3797216973325,60.9439988555504,993.999427146558,24.549,8
2026-01-24 17:50:00,1.001,1398.5,20.7056670452293,64.2180478871994,868.462368186609,24.4275,8
2026-01-24 17:52:44,1.001,1422.5,21.2986321420467,52.0626380236618,1213.98988199408,24.502,8
2026-01-24 17:55:28,1.001,,20.4700026000646,65.597795912407,836.154947946632,24.458,8
2026-01-24 17:58:12,1.001,1408.5,22.2565072719007,64.2048472003763,961.089329449041,24.381,8
2026-01-24 18:00:56,1.001,1418.5,23.5793043043522,62.8688836921352,1080.05436734356,24.358,8
2026-01-24 18:03:40,1.001,1416.0,,60.9501109593771,1212.43411419006,24.306,8
2026-01-24 18:06:24,1.001,1421.5,,78.3518585951187,676.494565353325,24.348,8
2026-01-24 18:09:08,1.001,1405.0,,75.6802199005639,802.115545697019,24.3029999999999,8
2026-01-24 18:11:52,1.001,1426.0,,61.0182793470207,1225.17769231007,24.345,8
2026-01-24 18:14:36,1.001,1404.0,22.5504606992763,66.6237659265018,912.600504219731,24.252,8
2026-01-24 18:17:20,1.001,1425.0,22.1450080448994,55.1530254503557,1195.98536396431,24.196,8
2026-01-24 18:20:04,1.001,1416.5,21.7116829432925,57.3456734186885,1108.07354015338,24.212,8
2026-01-24 18:22:48,1.001,1423.0,20.7816879785677,64.371417791418,878.730044549077,24.179,8
2026-01-24 18:25:32,1.001,1431.0,21.2530193000857,51.9016268258392,1214.66897384332,24.244,8
2026-01-24 18:28:16,1.001,,20.8931854832044,73.4720447527224,667.933456837683,24.194,8
2026-01-24 18:31:00,1.001,1422.5,22.5631309746677,67.9023032777957,878.177090837148,24.322,8
2026-01-24 18:33:44,1.001,1418.5,24.4915896711463,63.7077847047018,1115.05081464247,24.155,8
2026-01-24 18:36:28,1.001,1412.0,,62.6169728792248,1197.14760356761,24.1195,8
2026-01-24 18:39:12,1.001,1433.5,,74.6867637938249,826.134263979444,24.102,8
2026-01-24 18:41:56,1.001,1419.0,,69.7665214218051,1021.35648395246,24.187,8
2026-01-24 18:44:40,1.001,,24.3091325977875,59.2116489298508,1240.91241323262,24.234,8
2026-01-24 18:47:24,1.001,1429.0,22.0537815093994,65.1835421260126,940.591076970897,24.057,8
2026-01-24 18:50:08,1.001,1423.0,22.0892584865505,52.0425786283889,1274.60468379429,24.1405,8
2026-01-24 18:52:52,1.001,1424.0,21.156725599576,60.8339521893118,983.268084886182,24.163,8
2026-01-24 18:55:36,1.001,1429.0,20.9337304146611,65.6869954457976,849.993814694182,24.1405,8
2026-01-24 18:58:20,1.001,1420.0,22.8494828002585,62.7800628289492,1035.96365539198,24.144,8
2026-01-24 19:01:04,1.001,1405.0,24.3699511915037,61.5851530585312,1156.11663792305,24.1565,8
2026-01-24 19:03:48,1.001,1417.5,,73.3139096806417,846.109775913539,24.102,8
2026-01-24 19:06:32,1.001,1427.0,,70.1267165395409,990.684355620841,24.162,8
2026-01-24 19:09:16,1.001,1420.0,,67.3671550000293,1129.43183486209,24.114,8
2026-01-24 19:12:00,1.001,1421.0,24.4890561005013,62.1350800889248,1163.70011568308,24.1425,8
2026-01-24 19:14:44,1.001,1425.0,22.3680066397646,66.2586532540528,925.590788304236,24.089,8
2026-01-24 19:17:28,1.001,1423.0,22.076588297743,57.3526657038176,1132.92681221701,24.033,8
2026-01-24 19:20:12,1.001,,21.1465894267021,59.4249141280335,1013.58575487558,24.174,8
2026-01-24 19:22:56,1.001,1430.0,22.1450080448994,57.0147094225194,1151.75959108463,23.951,8
2026-01-24 19:25:40,1.001,1419.0,23.224529236817,59.6118539991461,1152.13314522142,24.082,8
2026-01-24 19:28:24,1.001,1415.0,,62.0198128072457,1186.14593301331,24.023,8
2026-01-24 19:31:08,1.001,1426.5,,77.2513791881588,709.631137408066,24.0724999999999,8
2026-01-24 19:33:52,1.001,1433.0,,72.9397402948295,900.83208010922,24.039,8
2026-01-24 19:36:36,1.001,1426.0,,67.8324902821804,1107.28283254737,23.9895,8
2026-01-24 19:39:20,1.001,1422.0,24.1064013660943,63.2062851264757,1104.68205723937,24.043,8
2026-01-24 19:42:04,1.001,1417.0,21.9929639624024,66.7924483914112,885.24394366578,23.945,8
2026-01-24 19:44:48,1.001,1426.5,21.9878957368491,52.7009676094803,1249.36213215898,24.14,8
2026-01-24 19:47:32,1.001,1403.0,21.1111129146302,60.1537459464305,997.652649942205,24.0739999999999,8
2026-01-24 19:50:16,1.001,,22.1500761885254,64.8580525706965,937.459556734127,23.968,8
2026-01-24 19:53:00,1.001,1418.5,23.4652694502292,62.606350605364,1080.31143992919,24.0075,8
2026-01-24 19:55:44,1.001,1406.0,,61.0840501334713,1205.84660531958,24.113,8
2026-01-24 19:58:28,1.001,1426.0,,78.3877244489389,684.250207533165,24.1325,8
2026-01-24 20:01:12,1.001,1427.0,,75.1805350063801,824.997957467627,23.896,8
2026-01-24 20:03:56,1.001,1411.0,,68.2445612807256,1073.09302901671,23.924,8
2026-01-24 20:06:40,1.001,1422.0,23.6198504556959,64.6156781097302,1032.15287935276,23.907,8
2026-01-24 20:09:24,1.001,1405.0,22.1703487659397,62.6587889448617,988.775374852481,23.87,8
2026-01-24 20:12:08,1.001,,21.6457974043005,59.473123504674,1048.63929436903,23.8995,8
2026-01-24 20:14:52,1.001,1428.0,21.617922696867,65.1394408022662,900.248352214457,23.967,8
2026-01-24 20:17:36,1.001,1404.5,23.1256993014976,62.5083902361217,1061.14600662612,23.9905,8
2026-01-24 20:20:20,1.001,1408.0,,61.2112712122147,1185.98780404555,24.023,8
2026-01-24 20:23:04,1.001,1426.0,,73.0526233116092,865.809808368551,23.959,8
2026-01-24 20:25:48,1.001,1407.0,,70.0667250064742,1002.76863010624,23.946,8
2026-01-24 20:28:32,1.001,1427.5,,66.7514405414469,1150.34077845404,23.9245,8
2026-01-24 20:31:16,1.001,1422.0,24.2381761233846,63.5612997925458,1102.69879562955,24.016,8
2026-01-24 20:34:00,1.001,1422.0,22.2413028271985,64.0944611753123,972.968095535801,23.9175,8
2026-01-24 20:36:44,1.001,1408.0,21.8662605936697,58.0210831567635,1100.64132864727,24.017,8
2026-01-24 20:39:28,1.001,1410.0,21.5672418610192,65.7822847741367,874.612278899979,23.8985,8
2026-01-24 20:42:12,1.001,1433.0,23.1941199807042,62.6222701856158,1062.26502021872,23.954,8
2026-01-24 20:44:56,1.001,1426.0,,61.085295832634,1207.63437568873,24.02,8
2026-01-24 20:47:40,1.001,1430.0,,72.9814590589282,858.145514627953,23.88,8
2026-01-24 20:50:24,1.001,1419.0,,77.1871820858118,742.293411986132,23.868,8
2026-01-24 20:53:08,1.001,,,71.6192770030937,971.437628308934,23.9425,8
2026-01-24 20:55:52,1.001,1432.0,,63.8601965886573,1127.6459431226,23.975,8
2026-01-24 20:58:36,1.001,,22.157678454314,66.3911340531878,935.282405685581,23.97,8
2026-01-24 21:01:20,1.001,1414.0,22.0588496477867,52.9329862282819,1218.86430942633,23.859,8
2026-01-24 21:04:04,1.001,1421.0,20.8171645002439,80.4065326489111,482.128299729344,23.856,8
2026-01-24 21:06:48,1.001,1419.0,20.391447821632,81.1847337796215,450.632701652124,23.809,8
2026-01-24 21:09:32,1.001,1416.0,20.2191345376195,75.5868765716904,578.510355534422,23.8149999999999,8
2026-01-24 21:12:16,1.001,1435.0,19.9860053304582,74.2455422166867,601.563060125642,23.83,8
2026-01-24 21:15:00,1.001,1408.0,19.8314308714616,74.2780894040637,594.518080650967,23.8789999999999,8
2026-01-24 21:17:44,1.001,1422.5,19.8795769851712,77.5885558177846,520.529158974825,23.926,8
2026-01-24 21:20:28,1.001,1421.5,19.8542369220231,80.3877421291715,454.373928009165,23.8819999999999,8
2026-01-24 21:23:12,1.001,1423.0,19.7934207996586,82.6874419365788,399.584174643946,23.972,8
2026-01-24 21:25:56,1.001,1435.0,19.7427407298237,84.4319520101638,358.192346057492,23.803,8
2026-01-24 21:28:40,1.001,,19.6844586855295,86.0657502859865,319.445024312373,23.8265,8
2026-01-24 21:31:24,1.001,1435.5,19.6160406825656,87.4421992705568,,23.81,8
2026-01-24 21:34:08,1.001,1434.0,19.5501567300234,88.6332713011804,,23.9015,8
2026-01-24 21:36:52,1.001,1432.0,19.4944088083284,89.677792202311,,23.799,8
2026-01-24 21:39:36,1.001,1437.0,19.4563988829177,90.5741527549682,,23.8675,8
2026-01-24 21:42:20,1.001,1410.0,19.4082529988372,91.3648197919613,,23.884,8
2026-01-24 21:45:04,1.001,1439.0,19.3677091177378,92.0477432458422,,23.8485,8
2026-01-24 21:47:48,1.001,1434.0,19.3271652549738,92.6925092819677,,23.874,8
2026-01-24 21:50:32,1.001,1439.0,19.2739514635904,93.3056901881379,,23.8269999999999,8
2026-01-24 21:53:16,1.001,1413.0,19.2359416321851,93.8285383131478,,23.88,8
2026-01-24 21:56:00,1.001,1444.5,19.2055337788769,94.2953750394981,,23.7644999999999,8
2026-01-24 21:58:44,1.001,1441.0,19.1497860750241,94.7318148366405,,23.797,8
2026-01-24 22:01:28,1.001,1445.0,19.1117762971698,95.1892825366742,,23.852,8
2026-01-24 22:04:12,1.001,1435.0,19.0788345028704,95.5823953497912,,23.79,8
2026-01-24 22:06:56,1.001,1420.0,19.0484267036954,95.9081723733861,,23.805,8
2026-01-24 22:09:40,1.001,1422.0,19.0104169697879,96.2301748168925,,23.7225,8
2026-01-24 22:12:24,1.001,1423.5,18.9825431747594,96.5750349215972,,23.858,8
2026-01-24 22:15:08,1.001,1430.0,18.9445334689371,96.83474274094,,23.7939999999999,8
2026-01-24 22:17:52,1.001,1443.0,18.9065237794129,97.1207171665896,,23.797,8
2026-01-24 22:20:36,1.001,,18.8786500178539,97.3580108444579,,23.86,8
2026-01-24 22:23:20,1.001,1456.0,18.8457083102839,97.6485803294802,,23.727,8
2026-01-24 22:26:04,1.001,1449.0,18.8153005914355,97.8705793391454,,23.726,8
2026-01-24 22:28:48,1.001,1449.5,18.7848928830644,98.1148028545899,,23.849,8
2026-01-24 22:31:32,1.001,1430.0,18.7519512108556,98.3555872511687,,23.8875,8
2026-01-24 22:34:16,1.001,1439.0,18.7291454449296,98.5552134694723,,23.865,8
2026-01-24 22:37:00,1.001,1450.0,18.6911358482466,98.7432550852052,,23.8035,8
2026-01-24 22:39:44,1.001,1448.5,18.6581942109623,98.9401105386541,,23.826,8
2026-01-24 22:42:28,1.001,1444.5,18.6227186153701,99.1584236787563,,23.7815,8
2026-01-24 22:45:12,1.001,1449.5,18.5973789129639,99.347816038822,,23.758,8
2026-01-24 22:47:56,1.001,1449.0,18.5720392178336,99.4777518582347,,23.73,8
2026-01-24 22:50:40,1.001,1457.0,18.5492334984737,99.660645163842,,23.852,8
2026-01-24 22:53:24,1.001,1459.0,18.5162919141585,99.798964400442,,23.837,8
2026-01-24 22:56:08,1.001,1461.0,18.4960201762442,99.9605868262098,,23.8025,8
2026-01-24 22:58:52,1.001,1444.0,18.4656125777401,100.0,,23.712,8
2026-01-24 23:01:36,1.001,1454.0,18.4352049900044,100.0,,23.936,8
2026-01-24 23:04:20,1.001,1450.0,18.4098653412947,100.0,,23.897,8
2026-01-24 23:07:04,1.001,1448.0,18.3794577726221,100.0,,23.9414999999999,8
2026-01-24 23:09:48,1.001,1463.5,18.3591860659944,100.0,,24.133,8
2026-01-24 23:12:32,1.001,1462.0,18.3211766286549,100.0,,24.0395,8
2026-01-24 23:15:16,1.001,1461.5,18.298370974051,100.0,,24.265,8
2026-01-24 23:18:00,1.001,1461.5,18.2704974042862,100.0,,24.2285,8
2026-01-24 23:20:44,1.001,1462.5,18.2426238432526,100.0,,24.21,8
2026-01-24 23:23:28,1.001,1466.0,18.2223521682026,100.0,,24.2875,8
2026-01-24 23:26:12,1.001,1467.0,18.1868767476698,100.0,,24.484,8
2026-01-24 23:28:56,1.001,1466.0,18.16660508528,100.0,,24.32,8
